,pos_probs,neg_probs,labels
121,0.0061629582196474075,0.9938370585441589,0
122,0.8612156510353088,0.13878437876701355,1
123,0.6150913834571838,0.3849085867404938,1
124,0.017318442463874817,0.9826815724372864,0
125,0.711887776851654,0.28811222314834595,1
126,0.7315285205841064,0.26847150921821594,1
127,0.43632495403289795,0.563675045967102,1
128,0.2199728786945343,0.7800270915031433,0
129,0.1681731790304184,0.8318268656730652,0
130,0.15924040973186493,0.8407595753669739,1
131,0.8610958456993103,0.13890410959720612,1
132,0.5662422180175781,0.4337577819824219,1
133,0.012186416424810886,0.9878135919570923,0
134,0.48328325152397156,0.516716718673706,1
135,0.6385337114334106,0.36146631836891174,0
136,0.05142376944422722,0.9485762715339661,0
137,0.9170131683349609,0.08298683911561966,1
138,0.05797611176967621,0.9420239329338074,0
139,0.58186936378479,0.41813063621520996,1
140,0.7757313251495361,0.22426865994930267,1
141,0.586416482925415,0.41358351707458496,1
142,0.034695956856012344,0.9653040170669556,1
143,0.30114108324050903,0.698858916759491,0
144,0.7411714792251587,0.2588284909725189,1
145,0.03607047721743584,0.9639294743537903,0
146,0.04825887829065323,0.951741099357605,0
147,0.08761250227689743,0.9123874306678772,0
148,0.013126780278980732,0.986873209476471,0
149,0.03618895262479782,0.9638110995292664,0
150,0.11382590979337692,0.8861740827560425,0
151,0.015602377243340015,0.9843975901603699,0
152,0.6888819932937622,0.3111180067062378,1
153,0.1709650307893753,0.8290349245071411,0
154,0.11518564820289612,0.8848143219947815,0
155,0.06860631704330444,0.9313936233520508,0
156,0.2736540138721466,0.7263460159301758,0
157,0.6250234246253967,0.37497663497924805,1
158,0.4855968654155731,0.5144031047821045,1
159,0.013202828355133533,0.9867972135543823,0
160,0.0024498982820659876,0.9975500702857971,0
161,0.33838948607444763,0.66161048412323,0
162,0.2739383578300476,0.7260615825653076,0
163,0.21813783049583435,0.781862199306488,0
164,0.16292601823806763,0.8370739817619324,0
165,0.026676001027226448,0.9733239412307739,0
166,0.06414847075939178,0.935851514339447,0
167,0.17068228125572205,0.8293176889419556,0
168,0.11695455759763718,0.883045494556427,0
169,0.0030272966250777245,0.9969726800918579,0
170,0.9849580526351929,0.015041951090097427,1
171,0.11749433726072311,0.8825056552886963,0
172,0.4983457922935486,0.5016542077064514,0
173,0.036231786012649536,0.9637682437896729,0
174,0.9979346990585327,0.002065294189378619,1
175,0.12837521731853485,0.8716248273849487,0
176,0.7422918677330017,0.2577081322669983,1
177,0.18773312866687775,0.8122668862342834,1
178,0.9743747115135193,0.02562529407441616,1
179,0.36298874020576477,0.6370112895965576,1
180,0.1376301348209381,0.8623698353767395,0
181,0.9698091745376587,0.030190765857696533,1
182,0.1826620101928711,0.8173379898071289,1
183,0.11497291177511215,0.8850271105766296,0
184,0.04551367834210396,0.9544863104820251,0
185,0.7714334726333618,0.22856645286083221,1
186,0.013744086027145386,0.986255943775177,0
187,0.042599357664585114,0.9574006795883179,0
188,0.193916916847229,0.8060830235481262,0
189,0.029698416590690613,0.9703015089035034,0
190,0.7175939083099365,0.2824060916900635,0
191,0.42023247480392456,0.5797675251960754,1
192,0.18010465800762177,0.819895327091217,0
193,0.09884849935770035,0.9011514782905579,0
194,0.1062595322728157,0.8937404751777649,0
195,0.7230127453804016,0.2769872546195984,1
196,0.04695434495806694,0.953045666217804,0
197,0.27912813425064087,0.7208718061447144,0
198,0.8391322493553162,0.16086770594120026,1
199,0.9195007681846619,0.08049928396940231,1
200,0.022832779213786125,0.9771671891212463,0
201,0.04089164361357689,0.9591083526611328,0
202,0.8546819686889648,0.14531801640987396,0
203,0.01889638975262642,0.9811036586761475,0
204,0.07754407823085785,0.9224558472633362,0
205,0.5166731476783752,0.48332682251930237,1
206,0.9970585107803345,0.0029414838645607233,1
207,0.019335949793457985,0.9806640148162842,0
208,0.7957767844200134,0.20422324538230896,1
209,0.8521081805229187,0.14789175987243652,1
210,0.6588690876960754,0.3411308526992798,1
211,0.4555838108062744,0.5444161891937256,1
212,0.03270289674401283,0.9672970771789551,1
213,0.4545227587223053,0.5454772114753723,1
214,0.055129632353782654,0.9448703527450562,0
215,0.42171549797058105,0.578284502029419,1
216,0.02395109459757805,0.9760488867759705,0
217,0.20102247595787048,0.7989774942398071,1
218,0.9947574138641357,0.005242622923105955,1
219,0.9874188303947449,0.012581192888319492,1
220,0.9986504912376404,0.0013495724415406585,1
221,0.10726242512464523,0.892737627029419,0
222,0.12210474163293839,0.8778952956199646,0
223,0.9729931354522705,0.02700681984424591,1
224,0.026982342824339867,0.9730176329612732,0
225,0.3319472372531891,0.6680527329444885,1
226,0.052045512944459915,0.9479544162750244,1
227,0.9239791631698608,0.07602090388536453,1
228,0.05730324983596802,0.942696750164032,0
229,0.9348061084747314,0.06519389897584915,1
230,0.7088667750358582,0.29113325476646423,1
231,0.1619201898574829,0.8380798101425171,0
232,0.7274624109268188,0.2725375294685364,1
233,0.017603160813450813,0.9823968410491943,0
234,0.03889486566185951,0.9611051082611084,0
235,0.09751485288143158,0.9024850726127625,0
236,0.2371591180562973,0.7628408670425415,1
237,0.973314106464386,0.026685908436775208,1
238,0.6978787779808044,0.30212122201919556,1
239,0.9540615081787109,0.045938458293676376,1
240,0.08811236917972565,0.9118875861167908,1
241,0.803668737411499,0.19633130729198456,1
242,0.0015143754426389933,0.9984856247901917,0
243,0.26501694321632385,0.7349830269813538,0
244,0.1132429987192154,0.8867570161819458,0
245,0.04946274310350418,0.9505372047424316,0
246,0.3398706614971161,0.6601293087005615,0
247,0.6675246953964233,0.3324752748012543,1
248,0.3469789922237396,0.6530210375785828,1
249,0.0005953514482825994,0.9994046688079834,0
250,0.9561538100242615,0.04384613782167435,1
251,0.9313377141952515,0.06866227835416794,1
252,0.15617522597312927,0.8438247442245483,0
253,0.6883158683776855,0.31168410181999207,1
254,0.0047989049926400185,0.9952011108398438,0
255,0.8115754127502441,0.18842463195323944,1
256,0.3595985770225525,0.6404014229774475,0
257,0.007363057695329189,0.9926369190216064,0
258,0.0517423115670681,0.9482576847076416,0
259,0.24010135233402252,0.7598986625671387,1
260,0.9037227034568787,0.09627731889486313,1
261,0.9959810972213745,0.00401894748210907,1
262,0.9839425086975098,0.016057496890425682,1
263,0.2142869234085083,0.7857130765914917,0
264,0.08340322971343994,0.9165967106819153,0
265,0.7423547506332397,0.25764527916908264,0
266,0.8299871683120728,0.17001281678676605,1
267,0.23426926136016846,0.7657307386398315,0
268,0.023744603618979454,0.9762553572654724,0
269,0.5364304780960083,0.4635694921016693,1
270,0.1786942481994629,0.8213056921958923,1
271,0.41286134719848633,0.5871385931968689,0
272,0.2926786541938782,0.7073213458061218,0
273,0.014026379212737083,0.985973596572876,0
274,0.04919992759823799,0.9508001208305359,0
275,0.008121343329548836,0.9918786287307739,0
276,0.18463800847530365,0.8153619766235352,0
277,0.00171654112637043,0.9982835054397583,0
278,0.04857680946588516,0.9514232277870178,0
279,0.26946359872817993,0.7305364012718201,0
280,0.13121336698532104,0.8687866926193237,0
281,0.799332857131958,0.20066721737384796,1
282,0.9203534126281738,0.07964660227298737,1
283,0.006987408734858036,0.9930126070976257,0
284,0.12322119623422623,0.8767788410186768,0
285,0.9980661273002625,0.0019338919082656503,1
286,0.04868181049823761,0.9513182044029236,0
287,0.8103222846984863,0.18967768549919128,0
288,0.13537363708019257,0.8646263480186462,0
289,0.04424205794930458,0.9557579159736633,0
290,0.018471168354153633,0.9815288782119751,0
291,0.9149826765060425,0.08501731604337692,1
292,0.5512913465499878,0.4487086534500122,1
293,0.3692757487297058,0.6307242512702942,1
294,0.4655354917049408,0.5344644784927368,0
295,0.20799820125102997,0.7920017838478088,1
296,0.6749712824821472,0.3250287175178528,1
297,0.04525592923164368,0.9547441005706787,0
298,0.7181388139724731,0.28186121582984924,0
299,0.45701953768730164,0.542980432510376,1
300,0.18009047210216522,0.8199095726013184,0
301,0.2910061776638031,0.7089938521385193,0
302,0.14826738834381104,0.851732611656189,0
303,0.696382999420166,0.303617000579834,1
304,0.8638324737548828,0.13616755604743958,1
305,0.2077103555202484,0.792289674282074,0
306,0.15401536226272583,0.845984697341919,0
307,0.9183244109153748,0.08167555928230286,1
308,0.34976136684417725,0.6502386331558228,0
309,0.040766555815935135,0.9592334628105164,0
310,0.014455758966505527,0.9855442643165588,0
311,0.2991497218608856,0.700850248336792,0
312,0.9801750779151917,0.019824916496872902,1
313,0.8390036821365356,0.16099628806114197,1
314,0.8921917676925659,0.10780823975801468,0
315,0.019529908895492554,0.9804701209068298,0
316,0.14433473348617554,0.8556653261184692,0
317,0.057892072945833206,0.9421079158782959,0
318,0.0008025495335459709,0.9991974234580994,0
319,0.9872165322303772,0.012783482670783997,1
320,0.9619216322898865,0.03807835280895233,1
321,0.4347323775291443,0.5652676224708557,1
322,0.29815247654914856,0.7018475532531738,0
323,0.10304223001003265,0.8969577550888062,0
324,0.9873249530792236,0.012675036676228046,1
325,0.24505552649497986,0.7549445033073425,0
326,0.026432376354932785,0.9735676050186157,0
327,0.17212073504924774,0.8278792500495911,1
328,0.7165255546569824,0.2834744453430176,1
329,0.1709357351064682,0.8290642499923706,0
330,0.016657643020153046,0.9833422899246216,0
331,0.576606273651123,0.42339372634887695,1
332,0.14270107448101044,0.8572989106178284,0
333,0.19808313250541687,0.8019168972969055,0
334,0.0025319058913737535,0.997468113899231,0
335,0.06625497341156006,0.9337449669837952,0
336,0.9868109822273254,0.013188955374062061,1
337,0.517393171787262,0.4826068878173828,0
338,0.9543593525886536,0.04564066603779793,1
339,0.8096407651901245,0.1903592348098755,1
340,0.5299469828605652,0.4700529873371124,0
341,0.0032439895439893007,0.9967560172080994,0
342,0.9786504507064819,0.021349510177969933,1
343,0.3665458858013153,0.6334540843963623,0
344,0.9236287474632263,0.0763712152838707,1
345,0.035294707864522934,0.964705228805542,0
346,0.12395697832107544,0.8760430216789246,0
347,0.06330300867557526,0.9366970062255859,0
348,0.13160550594329834,0.8683944344520569,1
349,0.769629955291748,0.23036998510360718,1
350,0.018963318318128586,0.9810366630554199,0
351,0.4466939866542816,0.553305983543396,0
352,0.5549172759056091,0.4450826942920685,1
353,0.5125206112861633,0.48747938871383667,1
354,0.653866708278656,0.3461332321166992,1
355,0.2999614179134369,0.7000385522842407,0
356,0.8191152215003967,0.18088483810424805,1
357,0.34875428676605225,0.6512457728385925,1
358,0.002397785894572735,0.9976022839546204,0
359,0.0027656329330056906,0.9972344040870667,0
360,0.08185669034719467,0.9181432723999023,0
361,0.6333805918693542,0.366619348526001,0
362,0.17494326829910278,0.8250566720962524,0
363,0.9263544082641602,0.07364563643932343,1
364,0.922666072845459,0.07733393460512161,1
365,0.01777437888085842,0.9822256565093994,0
366,0.3479803204536438,0.6520196795463562,0
367,0.5794714093208313,0.4205285310745239,1
368,0.17368046939373016,0.8263195157051086,0
369,0.9794754981994629,0.0205245241522789,1
370,0.5591027736663818,0.44089725613594055,1
371,0.03852180391550064,0.9614782333374023,0
372,0.6775599718093872,0.3224399983882904,1
373,0.8928190469741821,0.10718094557523727,1
374,0.9701208472251892,0.02987908385694027,1
375,0.046983931213617325,0.9530161023139954,0
376,0.014690487645566463,0.9853095412254333,0
377,0.6774857640266418,0.32251423597335815,1
378,0.033472441136837006,0.9665275812149048,0
379,0.8411464691162109,0.15885351598262787,1
380,0.0680849552154541,0.9319150447845459,0
381,0.004040839616209269,0.9959591031074524,0
382,0.2077496349811554,0.7922503352165222,1
383,0.7607840299606323,0.23921598494052887,1
384,0.2087293565273285,0.7912706136703491,1
385,0.7065566182136536,0.2934434413909912,1
386,0.9451601505279541,0.05483989045023918,1
387,0.7924631237983704,0.20753689110279083,1
388,0.5046738386154175,0.4953261613845825,1
389,0.9293769001960754,0.07062308490276337,1
390,0.2081345170736313,0.7918654680252075,1
391,0.10644930601119995,0.8935506343841553,0
392,0.6868504285812378,0.3131495416164398,0
393,0.12373306602239609,0.8762668967247009,0
394,0.8512772917747498,0.14872275292873383,1
395,0.08146161586046219,0.9185383915901184,0
396,0.49465885758399963,0.505341112613678,0
397,0.1100858673453331,0.8899140954017639,0
398,0.8931345343589783,0.10686543583869934,1
399,0.5555274486541748,0.4444725811481476,1
400,0.964876115322113,0.035123832523822784,1
401,0.14369648694992065,0.8563035130500793,0
402,0.29699963331222534,0.7030003666877747,0
403,0.5357852578163147,0.4642147421836853,1
404,0.949106752872467,0.05089321359992027,1
405,0.08174015581607819,0.918259859085083,0
406,0.44826436042785645,0.5517356991767883,0
407,0.8081540465354919,0.19184595346450806,1
408,0.023068031296133995,0.9769319891929626,0
409,0.7733110785484314,0.2266889214515686,1
410,0.6940544247627258,0.30594557523727417,1
411,0.8267481327056885,0.17325186729431152,1
412,0.28598830103874207,0.7140117287635803,0
413,0.755933940410614,0.244066059589386,1
414,0.17174477875232697,0.8282552361488342,0
415,0.9341669678688049,0.06583302468061447,1
416,0.23989085853099823,0.7601090669631958,0
417,0.02218007855117321,0.9778199791908264,0
418,0.051670581102371216,0.9483293890953064,0
419,0.015059665776789188,0.9849403500556946,0
420,0.6761936545372009,0.32380640506744385,1
421,0.11663616448640823,0.8833637833595276,0
422,0.28881242871284485,0.7111875414848328,0
423,0.9775068759918213,0.02249317616224289,1
424,0.5497925281524658,0.45020750164985657,1
425,0.6406769156455994,0.35932305455207825,1
426,0.0804927796125412,0.9195072054862976,0
427,0.8428453803062439,0.1571546047925949,1
428,0.00892508216202259,0.9910749197006226,0
429,0.6987068057060242,0.30129316449165344,1
430,0.7003685235977173,0.2996315062046051,1
431,0.9903721809387207,0.009627771563827991,1
432,0.3979610502719879,0.6020389795303345,0
433,0.005743361543864012,0.9942566752433777,0
434,0.5506112575531006,0.4493887424468994,1
435,0.9986584186553955,0.001341623137705028,1
436,0.769629955291748,0.23036998510360718,1
437,0.43090519309043884,0.5690948367118835,1
438,0.972345769405365,0.027654152363538742,1
439,0.05072161555290222,0.9492784142494202,0
440,0.995466947555542,0.0045330883003771305,1
441,0.7281204462051392,0.27187952399253845,1
442,0.9575738310813904,0.04242618754506111,1
443,0.15428809821605682,0.845711886882782,0
444,0.1530819833278656,0.8469180464744568,0
445,0.5438084602355957,0.4561915397644043,1
446,0.02618357166647911,0.973816454410553,0
447,0.921985924243927,0.07801409810781479,1
448,0.02970265969634056,0.9702973961830139,0
449,0.8927444219589233,0.10725555568933487,1
450,0.03467224910855293,0.9653276801109314,0
451,0.32454246282577515,0.6754575371742249,1
452,0.6197255849838257,0.3802744150161743,1
453,0.7197620272636414,0.28023797273635864,1
454,0.8795316815376282,0.12046831101179123,1
455,0.6292908191680908,0.3707091510295868,1
456,0.7546031475067139,0.24539679288864136,1
457,0.9175490736961365,0.08245087414979935,1
458,0.7050917744636536,0.29490819573402405,1
459,0.59792560338974,0.40207439661026,1
460,0.24900230765342712,0.7509976625442505,0
461,0.0015366810839623213,0.9984633922576904,0
462,0.9298591613769531,0.07014089077711105,1
463,0.7652283906936646,0.23477163910865784,1
464,0.8024990558624268,0.19750092923641205,1
465,0.2158932387828827,0.7841067910194397,0
466,0.5023941397666931,0.4976058304309845,1
467,0.274860680103302,0.7251393795013428,1
468,0.5702927708625793,0.42970722913742065,1
469,0.7602512240409851,0.2397487759590149,1
470,0.2230546921491623,0.7769452333450317,1
471,0.4811997413635254,0.5188002586364746,1
472,0.989875853061676,0.010124131105840206,1
473,0.10905146598815918,0.890948474407196,0
474,0.2106250375509262,0.7893749475479126,1
475,0.4229775369167328,0.5770224332809448,1
476,0.9192959070205688,0.08070407807826996,1
477,0.002536048414185643,0.9974639415740967,0
478,0.07346106320619583,0.92653888463974,0
479,0.012652643024921417,0.9873473644256592,0
480,0.561435878276825,0.43856412172317505,0
481,0.010233358480036259,0.9897666573524475,0
482,0.6813832521438599,0.31861671805381775,1
483,0.21801072359085083,0.7819892764091492,1
484,0.9635124206542969,0.03648754581809044,1
485,0.26376956701278687,0.7362304329872131,0
486,0.17022773623466492,0.8297722935676575,1
487,0.0019124154932796955,0.9980875849723816,0
488,0.003344683675095439,0.9966553449630737,0
489,0.835995614528656,0.1640044003725052,1
490,0.46842607855796814,0.5315738916397095,1
491,0.9620929956436157,0.03790706768631935,1
492,0.2679370641708374,0.7320629358291626,0
493,0.0014287109952419996,0.9985712766647339,0
494,0.23234568536281586,0.7676543593406677,1
495,0.026873406022787094,0.9731265902519226,0
496,0.514599084854126,0.4854009449481964,0
497,0.47629353404045105,0.5237064361572266,1
498,0.08737772703170776,0.912622332572937,0
499,0.0741945207118988,0.9258055090904236,0
500,0.23125027120113373,0.7687497735023499,0
501,0.023112023249268532,0.9768879413604736,0
502,0.6197855472564697,0.38021448254585266,1
503,0.008689874783158302,0.9913101196289062,0
504,0.8511255383491516,0.14887449145317078,1
505,0.08188578486442566,0.9181142449378967,0
506,0.7277388572692871,0.2722610831260681,1
507,0.9851663708686829,0.014833585359156132,1
508,0.7233797907829285,0.27662017941474915,1
509,0.0012136729201301932,0.9987863898277283,0
510,0.999603807926178,0.0003961559559684247,1
511,0.16960203647613525,0.8303979635238647,0
512,0.04475897178053856,0.9552410840988159,0
513,0.5779357552528381,0.42206427454948425,1
514,0.9402337074279785,0.0597662553191185,1
515,0.002074552932754159,0.9979254007339478,0
516,0.8209466934204102,0.17905333638191223,1
517,0.9969751834869385,0.0030247617978602648,1
518,0.006083072163164616,0.993916928768158,0
519,0.0004323601897340268,0.9995676875114441,0
520,0.0292399600148201,0.9707599878311157,0
521,0.022136492654681206,0.9778634905815125,0
522,0.31238576769828796,0.6876142621040344,0
523,0.010702760890126228,0.9892972111701965,0
524,0.921623945236206,0.07837609201669693,1
525,0.11255122721195221,0.887448787689209,0
526,0.9371598958969116,0.0628400668501854,1
527,0.19010230898857117,0.8098977208137512,0
528,0.4347761273384094,0.5652238130569458,1
529,0.03781059756875038,0.9621894359588623,0
530,0.34931260347366333,0.6506873369216919,0
531,0.18566001951694489,0.8143399357795715,0
532,0.0435916967689991,0.9564083814620972,0
533,0.37542882561683655,0.6245712041854858,1
534,0.3055107891559601,0.6944891810417175,0
535,0.05779753997921944,0.9422025084495544,0
536,0.12762439250946045,0.8723755478858948,0
537,0.5871793627738953,0.41282063722610474,1
538,0.49657678604125977,0.5034232139587402,1
539,0.40897563099861145,0.5910243988037109,0
540,0.6314277052879333,0.36857226490974426,1
541,0.8935319185256958,0.10646805912256241,1
542,0.02638184279203415,0.9736180901527405,0
543,0.7829434275627136,0.21705655753612518,1
544,0.6290863752365112,0.3709135949611664,1
545,0.20799794793128967,0.7920020818710327,1
546,0.5219842195510864,0.47801581025123596,1
547,0.030541546642780304,0.9694585204124451,0
548,0.7999266982078552,0.20007328689098358,1
549,0.09044952690601349,0.9095504283905029,0
550,0.09935494512319565,0.9006450772285461,1
551,0.30706655979156494,0.6929334402084351,0
552,0.2743833661079407,0.7256166338920593,1
553,0.5938573479652405,0.4061426818370819,1
554,0.8309745192527771,0.1690255105495453,1
555,0.7437929511070251,0.2562069892883301,1
556,0.3868722915649414,0.6131276488304138,0
557,0.9240190386772156,0.07598091661930084,1
558,0.5015564560890198,0.4984435439109802,1
559,0.9996201992034912,0.00037974733277224004,1
560,0.6459210515022278,0.3540789783000946,0
561,0.9029132127761841,0.0970868393778801,1
562,0.12275339663028717,0.8772465586662292,0
563,0.5083488821983337,0.49165108799934387,0
564,0.04951733723282814,0.9504826068878174,0
565,0.9472821950912476,0.05271783471107483,1
566,0.1591147929430008,0.8408852219581604,0
567,0.12568844854831696,0.8743115067481995,1
568,0.031185394152998924,0.9688146114349365,0
569,0.9681873917579651,0.0318126305937767,1
570,0.020154913887381554,0.9798451066017151,0
571,0.3416624069213867,0.6583375930786133,1
572,0.8067342042922974,0.19326573610305786,1
573,0.18764269351959229,0.8123573064804077,0
574,0.0870797261595726,0.9129202961921692,0
575,0.48723652958869934,0.512763500213623,1
576,0.9933755993843079,0.006624420173466206,1
577,0.3510861098766327,0.6489139199256897,1
578,0.04715685546398163,0.9528431296348572,0
579,0.31192296743392944,0.6880769729614258,0
580,0.7167308926582336,0.28326913714408875,1
581,0.004433479160070419,0.9955665469169617,0
582,0.039047952741384506,0.9609520435333252,0
583,0.020555945113301277,0.9794440269470215,0
584,0.7659513354301453,0.23404867947101593,1
585,0.014062450267374516,0.9859375357627869,0
586,0.02350056916475296,0.9764994978904724,0
587,0.3751901686191559,0.6248098015785217,1
588,0.009136859327554703,0.9908632040023804,0
589,0.13889220356941223,0.8611077666282654,0
590,0.09398605674505234,0.9060139060020447,0
591,0.003193977987393737,0.9968060255050659,0
592,0.04050002992153168,0.9594999551773071,1
593,0.9921392798423767,0.00786075834184885,1
594,0.5529100298881531,0.4470899701118469,1
595,0.7541234493255615,0.24587653577327728,1
596,0.9946657419204712,0.005334264133125544,1
597,0.010270806960761547,0.9897291660308838,0
598,0.057711873203516006,0.9422881603240967,0
599,0.6140895485877991,0.38591042160987854,1
600,0.728898286819458,0.2711017429828644,0
601,0.19911950826644897,0.800880491733551,0
602,0.9851487874984741,0.014851248823106289,1
603,0.758098304271698,0.2419016808271408,1
604,0.635646641254425,0.3643534183502197,1
605,0.06032717972993851,0.9396728277206421,0
606,0.11424624174833298,0.8857537508010864,0
607,0.09710559248924255,0.9028944373130798,0
608,0.6799243092536926,0.320075660943985,1
609,0.04816929250955582,0.9518307447433472,0
610,0.9828023314476013,0.01719764992594719,1
611,0.6319450736045837,0.36805489659309387,1
612,0.6751309633255005,0.3248690366744995,0
613,0.13239939510822296,0.8676006197929382,1
614,0.34370359778404236,0.65629643201828,0
615,0.36681920289993286,0.6331807374954224,1
616,0.43125930428504944,0.568740725517273,0
617,0.9929776787757874,0.007022260222584009,1
618,0.9401463270187378,0.05985366925597191,1
619,0.9348644614219666,0.06513553112745285,1
620,0.030660513788461685,0.9693395495414734,0
621,0.07428563386201859,0.925714373588562,0
622,0.16680963337421417,0.833190381526947,0
623,0.042043834924697876,0.9579561948776245,0
624,0.01748041994869709,0.9825196266174316,0
625,0.12874238193035126,0.8712576627731323,0
626,0.6264522075653076,0.3735477924346924,1
627,0.22061626613140106,0.7793837189674377,0
628,0.9797200560569763,0.02027997560799122,1
629,0.7003821134567261,0.2996178865432739,1
630,0.8931483030319214,0.106851726770401,1
631,0.18397819995880127,0.8160218000411987,0
632,0.07249516993761063,0.92750483751297,0
633,0.0015083870384842157,0.998491644859314,0
634,0.9829822182655334,0.017017832025885582,1
635,0.8326383233070374,0.16736167669296265,1
636,0.7726650238037109,0.2273349165916443,0
